Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
EGN,80.62,4556025.0,7974000000.0,829070000.0,165692000.0,13177000.0,4763520000.0,1595438000.0,97560000.0,1.97,18.54,4.41,0.0,0.0,0.0,439000.0,33.818967814678146
EGO,0.89,19360270.0,710387000.0,594880000.0,59597000.0,168844000.0,4227397000.0,1366844000.0,791470000.0,0.81,0.0,0.05,0.0,0.0,0.0,479501000.0,4.383203090451944
EGP,97.3,353165.0,3459000000.0,1100000000.0,36988000.0,0.0,1827872000.0,1202091000.0,35580000.0,0.74,41.94,2.32,0.0,0.0,0.0,16000.0,18.368128161888702
EGPT,30.08,24125.0,3459000000.0,1100000000.0,36988000.0,0.0,1827872000.0,1202091000.0,35580000.0,0.74,41.94,2.32,0.0,0.0,0.0,16000.0,18.368128161888702
EGY,2.34,347140.0,140886000.0,0.0,7051000.0,3263000.0,23221000.0,69344000.0,59450000.0,1.38,11.91,0.2,0.0,0.0,0.0,19669000.0,-0.32858284272497895
EHI,9.11,104329.0,407747000.0,168000000.0,17733720.0,0.0,0.0,204814140.0,44860000.0,0.68,245.68,0.04,0.0,0.0,0.0,9491615.0,-4.057562082032992
EHIC,11.5,86156.0,812222000.0,853400000.0,857079516.0,0.0,7057045317.0,6721915249.0,69960000.0,0.53,43.32,0.27,0.0,0.0,0.0,671350459.0,23.57475934819897
EIA,10.23,28903.0,39777000.0,33780000.0,819461.0,0.0,0.0,32254906.0,3890000.0,0.09,60.92,0.168,0.0,0.0,0.0,0.0,-8.133755848329049
EIDO,23.3,1699690.0,39777000.0,33780000.0,819461.0,0.0,0.0,32254906.0,3890000.0,0.09,60.92,0.168,0.0,0.0,0.0,0.0,-8.133755848329049
EIG,46.05,281566.0,1533000000.0,20000000.0,326700000.0,0.0,0.0,2892400000.0,32759999.999999996,0.92,12.82,3.65,0.0,0.0,0.0,73300000.0,-78.57371794871796
EIM,11.5,123653.0,777799000.0,641060000.0,19694570.0,0.0,0.0,607019711.0,68170000.0,0.01,31.87,0.36,0.0,0.0,0.0,0.0,-8.687821380372599
EIO,11.36,11124.0,28755000.0,20400000.0,569720.0,0.0,0.0,18117653.0,2540000.0,0.03,66.26,0.17,0.0,0.0,0.0,531553.0,-6.755437007874016
EIP,11.7,5830.0,34366000.0,25060000.0,1644746.0,0.0,0.0,23891353.0,2960000.0,0.14,52.06,0.223,0.0,0.0,0.0,1452707.0,-7.163880574324324
EIRL,46.58,5089.0,34366000.0,25060000.0,1644746.0,0.0,0.0,23891353.0,2960000.0,0.14,52.06,0.223,0.0,0.0,0.0,1452707.0,-7.163880574324324
EIS,58.28,4931.0,34366000.0,25060000.0,1644746.0,0.0,0.0,23891353.0,2960000.0,0.14,52.06,0.223,0.0,0.0,0.0,1452707.0,-7.163880574324324
EIV,11.51,22634.0,115454000.0,89070000.0,2839054.0,0.0,0.0,81631732.0,10010000.0,-0.11,50.13,0.23,0.0,0.0,0.0,0.0,-7.942301848151848
EIX,67.82,4222840.0,22272000000.0,14620000000.0,1153000000.0,242000000.0,38924000000.0,38695000000.0,325810000.0,-0.25,53.7,1.27,0.0,0.0,0.0,1091000000.0,7.076977379454283
EJ,6.81,1157006.0,0.0,0.0,1153000000.0,242000000.0,38924000000.0,38695000000.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1091000000.0,7.076977379454283
EL,142.59,2544620.0,52707000000.0,3540000000.0,1487000000.0,1618000000.0,1823000000.0,7857000000.0,224140000.0,-0.02,48.66,2.95,0.0,0.0,0.0,2181000000.0,-8.605112875881145
ELA,0.0,0.0,0.0,0.0,1487000000.0,1618000000.0,1823000000.0,7857000000.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,2181000000.0,-8.605112875881145
ELB,25.4,9674.0,0.0,0.0,1487000000.0,1618000000.0,1823000000.0,7857000000.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,2181000000.0,-8.605112875881145
ELD,32.8,13423.0,0.0,0.0,1487000000.0,1618000000.0,1823000000.0,7857000000.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,2181000000.0,-8.605112875881145
ELJ,24.86,9105.0,0.0,7000000000.0,1487000000.0,1618000000.0,1823000000.0,7857000000.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,2181000000.0,-8.605112875881145
ELLI,96.45,673184.0,3236000000.0,0.0,43121000.0,0.0,186991000.0,96268000.0,34640000.0,0.16,91.51,1.02,0.0,0.0,0.0,137698000.0,7.527764145496536
ELLO,8.41,4736.0,88286000.0,120280000.0,12050000.0,0.0,78837000.0,120588000.0,10680000.0,1.25,0.0,0.5,0.0,0.0,0.0,23962000.0,-0.8194288389513109
ELMD,5.97,30888.0,44759000.0,1110000.0,9949759.0,2559485.0,3303233.0,3993099.0,8289999.999999999,-0.85,27.14,0.2,0.0,0.0,0.0,5573709.0,1.6436555790108567
ELP,5.38,475728.0,1472000000.0,2680000000.0,3610217000.0,110559000.0,9829450000.0,17651874000.0,273660000.0,0.73,4.88,1.12,0.0,0.0,0.0,1040075000.0,-14.687593181319887
ELS,96.54,456383.0,9206000000.0,2230000000.0,49477000.0,0.0,3399119000.0,2509990000.0,89100000.0,0.05,42.88,2.26,0.0,0.0,0.0,31085000.0,10.744351851851851
ELU,23.0,4217.0,0.0,7000000000.0,49477000.0,0.0,3399119000.0,2509990000.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,31085000.0,10.744351851851851
ELX,23.0,4217.0,0.0,7000000000.0,49477000.0,0.0,3399119000.0,2509990000.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,31085000.0,10.744351851851851
ELY,22.97,2840093.0,2145000000.0,107470000.0,94725000.0,262486000.0,70227000.0,331782000.0,94440000.0,1.12,20.4,1.11,0.0,0.0,0.0,85674000.0,0.2796034519271495
EMAG,20.15,1255.0,2145000000.0,107470000.0,94725000.0,262486000.0,70227000.0,331782000.0,94440000.0,1.12,20.4,1.11,0.0,0.0,0.0,85674000.0,0.2796034519271495
EMAN,1.55,15122.0,65411000.0,0.0,4934000.0,8640000.0,8553000.0,9816000.0,45110000.0,-0.65,0.0,0.27,0.0,0.0,0.0,3526000.0,0.22796497450676126
EMB,107.01,5119847.0,65411000.0,0.0,4934000.0,8640000.0,8553000.0,9816000.0,45110000.0,-0.65,0.0,0.27,0.0,0.0,0.0,3526000.0,0.22796497450676126
EMBB,54.1499,400.0,65411000.0,0.0,4934000.0,8640000.0,8553000.0,9816000.0,45110000.0,-0.65,0.0,0.27,0.0,0.0,0.0,3526000.0,0.22796497450676126
EMC,28.77,102673327.0,0.0,0.0,4934000.0,8640000.0,8553000.0,9816000.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,3526000.0,0.22796497450676126
EMCD,30.15,0.0,0.0,0.0,4934000.0,8640000.0,8553000.0,9816000.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,3526000.0,0.22796497450676126
EMCR,20.51,2397.0,0.0,0.0,4934000.0,8640000.0,8553000.0,9816000.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,3526000.0,0.22796497450676126
EMD,13.49,146623.0,820678000.0,387220000.0,24488885.0,0.0,0.0,362901971.0,60750000.0,0.77,0.0,0.94,0.0,0.0,0.0,9226330.0,-5.51948933744856
EMDD,20.0,2692.0,0.0,0.0,24488885.0,0.0,0.0,362901971.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,9226330.0,-5.51948933744856
EME,74.64,745862.0,4364000000.0,303120000.0,24488885.0,0.0,0.0,362901971.0,58180000.0,0.89,18.18,4.13,0.0,0.0,0.0,9226330.0,-5.763303149707803
EMES,4.68,222750.0,143376000.0,202640000.0,56951000.0,27825000.0,185970000.0,259783000.0,31030000.0,1.52,6.58,0.7,0.0,0.0,0.0,5729000.0,-0.3692636158556236
EMF,14.67,128792.0,262491000.0,0.0,56951000.0,27825000.0,185970000.0,259783000.0,0.0,1.52,3.07,0.0,0.0,0.0,0.0,5729000.0,-0.3692636158556236
EMFM,21.56,617.0,262491000.0,0.0,56951000.0,27825000.0,185970000.0,259783000.0,0.0,1.52,3.07,0.0,0.0,0.0,0.0,5729000.0,-0.3692636158556236
EMFT,45.806,7.0,262491000.0,0.0,56951000.0,27825000.0,185970000.0,259783000.0,0.0,1.52,3.07,0.0,0.0,0.0,0.0,5729000.0,-0.3692636158556236
EMHY,45.63,31960.0,262491000.0,0.0,56951000.0,27825000.0,185970000.0,259783000.0,0.0,1.52,3.07,0.0,0.0,0.0,0.0,5729000.0,-0.3692636158556236
EMHZ,20.31,1238.0,262491000.0,0.0,56951000.0,27825000.0,185970000.0,259783000.0,0.0,1.52,3.07,0.0,0.0,0.0,0.0,5729000.0,-0.3692636158556236
EMI,12.6,4240.0,25162000.0,18000000.0,520693.99999999994,0.0,0.0,16860284.0,2009999.9999999998,0.09,312.5,0.04,0.0,0.0,0.0,196886.0,-8.095958955223882
EMJ,11.9,14276.0,30666000.0,23300000.0,625192.0,0.0,0.0,21296294.0,2580000.0,0.34,32.22,0.37,0.0,0.0,0.0,0.0,-8.072635658914729
EMLB,80.8,0.0,30666000.0,23300000.0,625192.0,0.0,0.0,21296294.0,2580000.0,0.34,32.22,0.37,0.0,0.0,0.0,0.0,-8.072635658914729
EMLC,16.38,5133385.0,30666000.0,23300000.0,625192.0,0.0,0.0,21296294.0,2580000.0,0.34,32.22,0.37,0.0,0.0,0.0,0.0,-8.072635658914729
EMLP,23.84,357898.0,30666000.0,23300000.0,625192.0,0.0,0.0,21296294.0,2580000.0,0.34,32.22,0.37,0.0,0.0,0.0,0.0,-8.072635658914729
EMN,99.81,1341447.0,14111000000.0,6700000000.0,1386000000.0,1509000000.0,5607000000.0,10519000000.0,141280000.0,0.99,10.01,9.98,0.0,0.0,0.0,191000000.0,-20.717723669309173
EMO,11.56,60698.0,0.0,0.0,1386000000.0,1509000000.0,5607000000.0,10519000000.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,191000000.0,-20.717723669309173
EMQ,0.0,0.0,0.0,0.0,1386000000.0,1509000000.0,5607000000.0,10519000000.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,191000000.0,-20.717723669309173
EMQQ,32.42,52668.0,0.0,0.0,1386000000.0,1509000000.0,5607000000.0,10519000000.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,191000000.0,-20.717723669309173
EMR,78.38,3093186.0,49027000000.0,5990000000.0,3072000000.0,1696000000.0,3321000000.0,10819000000.0,628470000.0,1.22,23.83,3.27,0.0,0.0,0.0,3062000000.0,-2.0430569478256717
EMRE,23.14,2529.0,49027000000.0,5990000000.0,3072000000.0,1696000000.0,3321000000.0,10819000000.0,628470000.0,1.22,23.83,3.27,0.0,0.0,0.0,3062000000.0,-2.0430569478256717
EMSA,0.0,0.0,49027000000.0,5990000000.0,3072000000.0,1696000000.0,3321000000.0,10819000000.0,628470000.0,1.22,23.83,3.27,0.0,0.0,0.0,3062000000.0,-2.0430569478256717
EMSH,73.28,316.0,49027000000.0,5990000000.0,3072000000.0,1696000000.0,3321000000.0,10819000000.0,628470000.0,1.22,23.83,3.27,0.0,0.0,0.0,3062000000.0,-2.0430569478256717
EMXX,0.9,17823.0,0.0,0.0,3072000000.0,1696000000.0,3321000000.0,10819000000.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,3062000000.0,-2.0430569478256717
EMZ,0.0,0.0,0.0,0.0,3072000000.0,1696000000.0,3321000000.0,10819000000.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,3062000000.0,-2.0430569478256717
ENB,34.4,4864469.0,59041000000.0,49630000000.0,7100000000.0,1528000000.0,90711000000.0,92294000000.0,1720000000.0,0.77,30.71,1.12,0.0,0.0,0.0,480000000.0,2.8988372093023256
ENBL,16.32,958285.0,7007000000.0,3710000000.0,295000000.0,40000000.0,10355000000.0,3939000000.0,433070000.0,1.95,17.84,0.91,0.0,0.0,0.0,5000000.0,15.383771676634263
ENFR,22.385,14997.0,7007000000.0,3710000000.0,295000000.0,40000000.0,10355000000.0,3939000000.0,433070000.0,1.95,17.84,0.91,0.0,0.0,0.0,5000000.0,15.383771676634263
ENGN,48.94,0.0,0.0,0.0,295000000.0,40000000.0,10355000000.0,3939000000.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,5000000.0,15.383771676634263
ENH,92.98,2079986.0,0.0,0.0,295000000.0,40000000.0,10355000000.0,3939000000.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,5000000.0,15.383771676634263
ENI,0.0,0.0,0.0,0.0,295000000.0,40000000.0,10355000000.0,3939000000.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,5000000.0,15.383771676634263
ENJ,24.47,1038.0,203476000.0,436870000.0,295000000.0,40000000.0,10355000000.0,3939000000.0,8440000.0,1.95,4.01,6.014,0.0,0.0,0.0,5000000.0,789.3661137440758
ENL,0.0,0.0,0.0,0.0,295000000.0,40000000.0,10355000000.0,3939000000.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,5000000.0,789.3661137440758
ENLC,16.9,806308.0,3016000000.0,4070000000.0000005,729500000.0,30100000.0,6587000000.0,4976500000.0,181130000.0,2.89,12.3,1.35,0.0,0.0,0.0,31200000.0,12.167365980235191
ENLK,18.45,1450177.0,6430000000.0,3990000000.0,729400000.0,30100000.0,6587000000.0,4603900000.0,350350000.0,2.86,59.32,0.31,0.0,0.0,0.0,30800000.0,7.352647352647352
ENOR,28.792,1336.0,6430000000.0,3990000000.0,729400000.0,30100000.0,6587000000.0,4603900000.0,350350000.0,2.86,59.32,0.31,0.0,0.0,0.0,30800000.0,7.352647352647352
ENR,62.15,405229.0,3728000000.0,1160000000.0,267300000.0,317100000.0,176500000.0,1738500000.0,59770000.0,1.16,30.47,2.05,0.0,0.0,0.0,378000000.0,-13.802492889409402
ENRJ,0.19,115516.0,0.0,0.0,267300000.0,317100000.0,176500000.0,1738500000.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,378000000.0,-13.802492889409402
ENS,84.41,372940.0,3588000000.0,609280000.0,550412000.0,414234000.0,390260000.0,1285814000.0,42120000.0,1.42,31.03,2.74,0.0,0.0,0.0,522118000.0,5.852089268755935
ENSV,0.69,69083.0,37509000.0,23900000.0,11818000.0,576000.0,29417000.0,36025000.0,54360000.0,2.15,0.0,0.11,0.0,0.0,0.0,391000.0,0.05398270787343635
ENV,62.65,461262.0,2787000000.0,451860000.0,55910000.0,0.0,35909000.0,425382000.0,45380000.0,1.73,151.6,0.41,0.0,0.0,0.0,60115000.0,-6.333748347289555
ENVA,31.15,314561.0,1054999999.9999999,765830000.0,732614000.0,0.0,22050000.0,877773000.0,34150000.0,2.07,21.38,1.45,0.0,0.0,0.0,68684000.0,-6.956910688140557
ENX,11.0,49982.0,171183000.0,147630000.0,4612567.0,0.0,0.0,148924389.0,15660000.0,0.01,51.07,0.21,0.0,0.0,0.0,680177.0,-9.245516395274585
ENY,7.81,8534.0,171183000.0,147630000.0,4612567.0,0.0,0.0,148924389.0,15660000.0,0.01,51.07,0.21,0.0,0.0,0.0,680177.0,-9.245516395274585
ENZ,4.34,600799.0,192909000.0,614.0,15180000.0,7047000.0,7901000.0,18793000.0,47170000.0,0.5,0.0,0.09,0.0,0.0,0.0,64167000.0,1.4454844180623279
ENZL,49.65,6638.0,192909000.0,614.0,15180000.0,7047000.0,7901000.0,18793000.0,47170000.0,0.5,0.0,0.09,0.0,0.0,0.0,64167000.0,1.4454844180623279
EOC,39.06,145828.0,0.0,0.0,15180000.0,7047000.0,7901000.0,18793000.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,64167000.0,1.4454844180623279
EOD,5.43,217819.0,0.0,0.0,15180000.0,7047000.0,7901000.0,18793000.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,64167000.0,1.4454844180623279
EOG,119.21,4784611.0,69191000000.0,6430000000.0,1710851000.0,483865000.0,25665037000.0,13549805000.0,579200000.0,1.41,17.92,6.67,0.0,0.0,0.0,834228000.0,24.99055723411602
EOI,16.26,57518.0,635550000.0,102.33,520191.00000000006,0.0,0.0,3617918.0,39180000.0,0.8,9.47,1.71,0.0,0.0,0.0,0.0,-0.08238322485962225
EOS,17.62,85706.0,839773000.0,0.0,557833.0,0.0,0.0,3384141.0,47660000.0,0.92,5.58,3.16,0.0,0.0,0.0,0.0,-0.06222757553503987
EOT,22.1,23356.0,0.0,0.0,557833.0,0.0,0.0,3384141.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06222757553503987
EOX,0.0,0.0,0.0,0.0,557833.0,0.0,0.0,3384141.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06222757553503987
EPAM,138.72,286632.0,7428000000.0,25020000.0,354252000.0,0.0,86419000.0,275309000.0,53780000.0,1.28,61.3,2.25,0.0,0.0,0.0,582585000.0,12.260766084046114
EPD,29.01,3611629.0,63320000000.0,25690000000.0,4360200000.0,1609800000.0,35620400000.0,31645700000.0,2180000000.0,1.23,21.4,1.36,0.0,0.0,0.0,5100000.0,3.6948853211009176
EPE,2.02,1456650.0,532539000.0,4300000000.0,0.0,0.0,0.0,0.0,257019999.99999997,5.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0
EPHE,30.2,497182.0,532539000.0,4300000000.0,0.0,0.0,0.0,0.0,257019999.99999997,5.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0
EPI,26.06,3670470.0,532539000.0,4300000000.0,0.0,0.0,0.0,0.0,257019999.99999997,5.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0
EPM,10.8,428275.0,368268000.0,0.0,3941916.0,0.0,61270153.0,16373065.0,32880000.000000004,1.32,22.4,0.5,0.0,0.0,0.0,24929844.0,2.213606113138686
EPOL,23.96,647746.0,368268000.0,0.0,3941916.0,0.0,61270153.0,16373065.0,32880000.000000004,1.32,22.4,0.5,0.0,0.0,0.0,24929844.0,2.213606113138686
EPP,45.69,282836.0,368268000.0,0.0,3941916.0,0.0,61270153.0,16373065.0,32880000.000000004,1.32,22.4,0.5,0.0,0.0,0.0,24929844.0,2.213606113138686
EPR,68.88,2178447.0,5125000000.0,2980000000.0,151596000.0,0.0,4861860000.0,3264168000.0,74350000.0,0.48,23.11,2.98,0.0,0.0,0.0,41917000.0,23.581788836583726
EPRO,27.66,5015.0,5125000000.0,2980000000.0,151596000.0,0.0,4861860000.0,3264168000.0,74350000.0,0.48,23.11,2.98,0.0,0.0,0.0,41917000.0,23.581788836583726
EPS,33.12,33039.0,5125000000.0,2980000000.0,151596000.0,0.0,4861860000.0,3264168000.0,74350000.0,0.48,23.11,2.98,0.0,0.0,0.0,41917000.0,23.581788836583726
EPU,36.96,110919.0,5125000000.0,2980000000.0,151596000.0,0.0,4861860000.0,3264168000.0,74350000.0,0.48,23.11,2.98,0.0,0.0,0.0,41917000.0,23.581788836583726
EPV,30.54,14226.0,5125000000.0,2980000000.0,151596000.0,0.0,4861860000.0,3264168000.0,74350000.0,0.48,23.11,2.98,0.0,0.0,0.0,41917000.0,23.581788836583726
EQAL,33.59,27062.0,5125000000.0,2980000000.0,151596000.0,0.0,4861860000.0,3264168000.0,74350000.0,0.48,23.11,2.98,0.0,0.0,0.0,41917000.0,23.581788836583726
EQC,32.22,4983083.0,3923000000.0,280010000.0,93436000.0,0.0,1296893000.0,936450000.0,121480000.0,0.25,17.47,1.85,0.0,0.0,0.0,2351693000.0,22.902642410273295
EQCO,25.02,35355.0,0.0,0.0,93436000.0,0.0,1296893000.0,936450000.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2351693000.0,22.902642410273295
EQL,73.6,8162.0,0.0,0.0,93436000.0,0.0,1296893000.0,936450000.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2351693000.0,22.902642410273295
EQLT,38.77,734.0,0.0,0.0,93436000.0,0.0,1296893000.0,936450000.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2351693000.0,22.902642410273295
EQM,56.16,585038.0,6701000000.0,3450000000.0,137308000.0,0.0,2804059000.0,1399869000.0,120460000.0,1.24,10.61,5.24,0.0,0.0,0.0,2557000.0,12.533023410260668
EQR,67.38,3188881.0,25878000000.0,8780000000.0,0.0,0.0,19887555000.0,9729781000.0,368280000.0,0.48,42.63,1.59,0.0,0.0,0.0,50647000.0,27.71918377321603
EQS,2.02,355.0,27036000.0,0.0,0.0,0.0,19887555000.0,9729781000.0,0.0,0.48,7.49,0.0,0.0,0.0,0.0,50647000.0,27.71918377321603
